River,FAZ,SPECIES,PSF_CU_NAME,CU_NAME,Species_CU_INDEX,Year,SumMaxEstAll,NumSitesAll,SumMaxEstH,NumSitesH,SumMaxEstHM,NumSitesHM,SumMaxEstL,NumSitesL,SumMaxEstUNK,NumSitesUNK,PercLUNK
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1976,1153,1,NA,NA,NA,NA,NA,NA,1153,1,100
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1977,2894,1,NA,NA,NA,NA,NA,NA,2894,1,100
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1978,2676,1,NA,NA,NA,NA,NA,NA,2676,1,100
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1979,2454,1,NA,NA,NA,NA,NA,NA,2454,1,100
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1980,2487,1,NA,NA,NA,NA,NA,NA,2487,1,100
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1981,1963,1,NA,NA,NA,NA,NA,NA,1963,1,100
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1982,1969,1,NA,NA,NA,NA,NA,NA,1969,1,100
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1983,2237,1,NA,NA,NA,NA,NA,NA,2237,1,100
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1984,2062,4,NA,NA,304,1,NA,NA,1758,3,85.3
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1985,1699,3,NA,NA,232,1,NA,NA,1467,2,86.3
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1986,3663,4,NA,NA,556,1,NA,NA,3107,3,84.8
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1987,3595,4,NA,NA,624,1,NA,NA,2971,3,82.6
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1988,2654,4,NA,NA,437,1,NA,NA,2217,3,83.5
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1989,2481,3,NA,NA,NA,NA,NA,NA,2481,3,100
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1990,2099,3,NA,NA,NA,NA,NA,NA,2099,3,100
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1991,2518,4,NA,NA,121,1,NA,NA,2397,3,95.2
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1992,1421,4,NA,NA,86,1,NA,NA,1335,3,93.9
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1993,3947,4,NA,NA,326,1,NA,NA,3621,3,91.7
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1994,4386,4,NA,NA,349,1,NA,NA,4037,3,92
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1995,5997,4,NA,NA,338,1,NA,NA,5659,3,94.4
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1996,3756,4,NA,NA,132,1,NA,NA,3624,3,96.5
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1997,18378,4,15250,1,15359,2,NA,NA,3019,2,16.4
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1998,6560,5,4967,1,5038,2,NA,NA,1522,3,23.2
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,1999,14753,5,11969,1,12534,3,NA,NA,2219,2,15
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2000,8595,2,8432,1,8595,2,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2001,13614,3,13071,2,13614,3,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2002,11704,5,11047,2,11704,5,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2003,7084,5,6842,2,7084,5,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2004,10220,4,10090,2,10220,4,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2005,5694,5,5528,2,5694,5,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2006,666,2,568,1,666,2,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2007,716,2,677,1,716,2,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2008,531,2,466,1,531,2,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2009,1571,1,1571,1,1571,1,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2010,2356,1,2356,1,2356,1,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2011,1670,1,1670,1,1670,1,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2012,693,1,693,1,693,1,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2013,1261,1,1261,1,1261,1,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2014,841,1,841,1,841,1,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2015,1432,1,1432,1,1432,1,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2016,651,1,651,1,651,1,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2017,448,1,448,1,448,1,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2018,1087,1,1087,1,1087,1,NA,NA,NA,NA,0
Alsek,Alsek,CK,ALSEK,ALSEK,CK-67,2019,1589,1,1589,1,1589,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1976,1572,1,NA,NA,NA,NA,NA,NA,1572,1,100
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1977,2758,1,NA,NA,NA,NA,NA,NA,2758,1,100
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1978,30,1,NA,NA,NA,NA,NA,NA,30,1,100
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1979,175,1,NA,NA,NA,NA,NA,NA,175,1,100
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1980,704,1,NA,NA,NA,NA,NA,NA,704,1,100
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1981,1170,1,NA,NA,NA,NA,NA,NA,1170,1,100
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1982,189,1,NA,NA,NA,NA,NA,NA,189,1,100
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1983,303,1,NA,NA,NA,NA,NA,NA,303,1,100
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1984,1402,1,NA,NA,NA,NA,NA,NA,1402,1,100
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1985,350,1,NA,NA,NA,NA,NA,NA,350,1,100
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1986,71,1,NA,NA,NA,NA,NA,NA,71,1,100
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,1986,2026,2,1490,1,1490,1,NA,NA,536,1,26.5
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1987,202,1,NA,NA,NA,NA,NA,NA,202,1,100
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,1987,1875,1,1875,1,1875,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1988,2774,1,NA,NA,NA,NA,NA,NA,2774,1,100
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,1988,866,2,433,1,433,1,NA,NA,433,1,50
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1989,2219,1,NA,NA,NA,NA,NA,NA,2219,1,100
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,1989,11258,2,9569,1,9569,1,NA,NA,1689,1,15
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1990,315,1,NA,NA,NA,NA,NA,NA,315,1,100
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,1990,7500,1,7500,1,7500,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1991,8478,1,NA,NA,NA,NA,NA,NA,8478,1,100
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,1991,5670,1,5670,1,5670,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1992,1145,1,NA,NA,NA,NA,NA,NA,1145,1,100
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,1992,11485,1,11485,1,11485,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1993,788,1,NA,NA,NA,NA,NA,NA,788,1,100
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,1993,3135,1,3135,1,3135,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1994,1232,1,NA,NA,NA,NA,NA,NA,1232,1,100
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,1994,4373,2,4007,1,4007,1,NA,NA,366,1,8.4
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1995,3564,1,NA,NA,NA,NA,NA,NA,3564,1,100
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,1995,4041,1,4041,1,4041,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1996,3465,1,NA,NA,NA,NA,NA,NA,3465,1,100
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,1996,1583,1,1583,1,1583,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1997,302,1,NA,NA,NA,NA,NA,NA,302,1,100
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,1997,1900,1,1900,1,1900,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,1998,1961,1,NA,NA,NA,NA,NA,NA,1961,1,100
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,1998,826,1,826,1,826,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2001,748,1,748,1,748,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2002,9921,1,9921,1,9921,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2002,98192,2,98192,2,98192,2,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2003,3689,1,3689,1,3689,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2003,107847,2,107847,2,107847,2,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2004,750,1,750,1,750,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2004,87959,2,87959,2,87959,2,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2005,683,1,683,1,683,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2005,56270,2,56270,2,56270,2,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2006,420,1,420,1,420,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2006,979,1,979,1,979,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2007,300,1,300,1,300,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2007,10254,1,10254,1,10254,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2008,4275,1,4275,1,4275,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2009,424,1,424,1,424,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2009,887,1,887,1,887,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2010,2365,1,2365,1,2365,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2010,2305,1,2305,1,2305,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2011,2119,1,2119,1,2119,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2011,355,1,355,1,355,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2012,1272,1,1272,1,1272,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2012,1372,1,1372,1,1372,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2013,7322,1,7322,1,7322,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2013,129,1,129,1,129,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2014,341,1,341,1,341,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2014,189,1,189,1,189,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2015,1810,1,1810,1,1810,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2016,2141,1,2141,1,2141,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2016,410,1,410,1,410,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2017,966,1,966,1,966,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2017,240,1,240,1,240,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2018,728,1,728,1,728,1,NA,NA,NA,NA,0
Alsek,Alsek,SER,ALSEK RIVER,ALSEK RIVER,SER-24,2018,97,1,97,1,97,1,NA,NA,NA,NA,0
Alsek,Alsek,CO,ALSEK RIVER,ALSEK RIVER,CO-45,2019,2187,1,2187,1,2187,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,BLANCHARD,NA,SEL-30-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1976,7941,1,NA,NA,NA,NA,NA,NA,7941,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1977,15441,1,NA,NA,NA,NA,NA,NA,15441,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1978,19017,1,NA,NA,NA,NA,NA,NA,19017,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1979,7051,1,NA,NA,NA,NA,NA,NA,7051,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1980,10850,1,NA,NA,NA,NA,NA,NA,10850,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1981,18448,1,NA,NA,NA,NA,NA,NA,18448,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1982,28899,1,NA,NA,NA,NA,NA,NA,28899,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1983,18017,1,NA,NA,NA,NA,NA,NA,18017,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1984,10227,1,NA,NA,NA,NA,NA,NA,10227,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1985,17259,1,NA,NA,NA,NA,NA,NA,17259,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1986,22936,1,NA,NA,NA,NA,NA,NA,22936,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1987,9346,1,NA,NA,NA,NA,NA,NA,9346,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1988,7737,1,NA,NA,NA,NA,NA,NA,7737,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1989,21636,1,NA,NA,NA,NA,NA,NA,21636,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1990,24607,1,NA,NA,NA,NA,NA,NA,24607,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1991,17645,1,NA,NA,NA,NA,NA,NA,17645,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1992,18269,1,NA,NA,NA,NA,NA,NA,18269,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1993,14921,1,NA,NA,NA,NA,NA,NA,14921,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1994,13892,1,NA,NA,NA,NA,NA,NA,13892,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1995,19817,1,NA,NA,NA,NA,NA,NA,19817,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1996,7891,1,NA,NA,NA,NA,NA,NA,7891,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1997,11303,1,NA,NA,NA,NA,NA,NA,11303,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1998,13580,1,NA,NA,NA,NA,NA,NA,13580,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,1999,5101,1,NA,NA,NA,NA,NA,NA,5101,1,100
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2001,10290,1,10290,1,10290,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2002,25711,1,25711,1,25711,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2003,34362,1,34362,1,34362,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2004,15348,1,15348,1,15348,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2005,3373,1,3373,1,3373,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2006,13455,1,13455,1,13455,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2010,18960,1,18960,1,18960,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2011,21389,1,21389,1,21389,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2012,17694,1,17694,1,17694,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2013,3902,1,3902,1,3902,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2014,12384,1,12384,1,12384,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2015,11588,1,11588,1,11588,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2016,7584,1,7584,1,7584,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2017,3889,1,3889,1,3889,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2018,7143,1,7143,1,7143,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,KLUKSHU,KLUKSHU,SEL-30-02,2019,19073,1,19073,1,19073,1,NA,NA,NA,NA,0
Alsek,Alsek,SEL,NESKATAHIN,NESKATAHIN,SEL-30-03,1984,750,1,NA,NA,NA,NA,NA,NA,750,1,100
Alsek,Alsek,SEL,NESKATAHIN,NESKATAHIN,SEL-30-03,1988,456,1,NA,NA,NA,NA,NA,NA,456,1,100
Alsek,Alsek,SEL,NESKATAHIN,NESKATAHIN,SEL-30-03,1989,1700,1,NA,NA,NA,NA,NA,NA,1700,1,100
Lynn,Lynn,SER,CHILKAT RIVER,NA,SER-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lynn,Lynn,CK,LYNN CANAL,NA,CK-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lynn,Lynn,CM,LYNN CANAL,NA,CM-37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lynn,Lynn,CO,LYNN CANAL,NA,CO-42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1979,16608,1,NA,NA,NA,NA,NA,NA,16608,1,100
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1980,30806,1,NA,NA,NA,NA,NA,NA,30806,1,100
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1981,61072,1,NA,NA,NA,NA,NA,NA,61072,1,100
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1982,19964,1,NA,NA,NA,NA,NA,NA,19964,1,100
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1983,29307,1,NA,NA,NA,NA,NA,NA,29307,1,100
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1984,153649,6,NA,NA,NA,NA,NA,NA,153649,6,100
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1985,217155,9,13093,1,13093,1,NA,NA,204062,8,94
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1986,144597,9,11446,1,11446,1,NA,NA,133151,8,92.1
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1987,107885,9,2794,1,2794,1,NA,NA,105091,8,97.4
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1988,106086,10,2063,1,2063,1,NA,NA,104023,9,98.1
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1989,145279,10,3039,1,3039,1,NA,NA,142240,9,97.9
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1990,128338,11,5736,1,5736,1,NA,NA,122602,10,95.5
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1991,183660,10,8381,1,8381,1,NA,NA,175279,9,95.4
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1992,211452,10,6576,1,6576,1,NA,NA,204876,9,96.9
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1993,188713,11,5028,1,5028,1,NA,NA,183685,10,97.3
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1994,143368,10,4371,1,4371,1,NA,NA,138997,9,97
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1995,161922,10,NA,NA,NA,NA,NA,NA,161922,10,100
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1996,152141,10,NA,NA,NA,NA,NA,NA,152141,10,100
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1997,118754,9,NA,NA,NA,NA,NA,NA,118754,9,100
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1998,103164,9,NA,NA,NA,NA,NA,NA,103164,9,100
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,1999,108497,8,NA,NA,NA,NA,NA,NA,108497,8,100
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2000,53145,1,53145,1,53145,1,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2001,248041,2,248041,2,248041,2,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2002,204545,6,203868,2,204545,6,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2003,392334,6,391965,2,392334,6,NA,NA,NA,NA,0
Multiple,Multiple,SER,NORTHERN TRANSBOUNDARY FJORDS,NORTHERN TRANSBOUNDARY FJORDS,SER-22,2004,311212,6,310809,2,311212,6,NA,NA,NA,NA,0
